Siparis_ID,Siparis_Tarihi,Sevk_Tarihi,Musteri_ID,Musteri_Ismi,Segment,Bolge,Sehir,Ilce,Urun_ID,Kategori,Alt_Kategori,Urun_Adi,Satis,Kar
TU-2016-SA10830134-41555,08/10/2016,12/10/2016,SA-10830134,Sue Ann Reed,Tüketici,Marmara,Balıkesir,Bandırma,OFF-AP-4962,Ofis Malzemeleri,Araç Gereç,KitchenAid Refrigerator. Silver,211.48,-11.05
TU-2016-DB3660134-41558,11/10/2016,16/10/2016,DB-3660134,Duane Benoit,Tüketici,Marmara,İstanbul,Kartal,TEC-AC-5865,Teknoloji,Aksesuar,SanDisk Keyboard. Erganomic,63.43,7.57
TU-2016-DB3660134-41558,11/10/2016,16/10/2016,DB-3660134,Duane Benoit,Tüketici,Marmara,İstanbul,Kartal,OFF-ST-5708,Ofis Malzemeleri,Depolama,Rogers Shelving. Wire Frame,24.48,1.00
TU-2016-KD6270134-41558,11/10/2016,17/10/2016,KD-6270134,Karen Daniels,Tüketici,Ege,İzmir,Torbalı,OFF-AP-4502,Ofis Malzemeleri,Araç Gereç,Hamilton Beach Refrigerator. Red,800.21,102.31
TU-2016-KD6270134-41558,11/10/2016,17/10/2016,KD-6270134,Karen Daniels,Tüketici,Ege,İzmir,Torbalı,OFF-AR-3545,Ofis Malzemeleri,Sanat,Boston Pencil Sharpener. Water Color,12.85,-3.23
TU-2016-AB150134-41571,24/10/2016,29/10/2016,AB-150134,Aimee Bixby,Tüketici,İç Anadolu,Ankara,Sincan,OFF-EN-4443,Ofis Malzemeleri,Zarf,GlobeWeis Mailers. Recycled,14.94,2.94
TU-2016-AH465134-41571,24/10/2016,28/10/2016,AH-465134,Amy Hunt,Tüketici,Ege,Manisa,Akhisar,TEC-AC-5117,Teknoloji,Aksesuar,Logitech Keyboard. Programmable,29.58,6.99
TU-2016-CR2625134-41573,26/10/2016,30/10/2016,CR-2625134,Corey Roper,Ev-Ofis,Marmara,Bursa,Orhangazi,TEC-PH-5261,Teknoloji,Telefon,Motorola Office Telephone. VoIP,114.96,41.08
TU-2016-CR2625134-41573,26/10/2016,30/10/2016,CR-2625134,Corey Roper,Ev-Ofis,Marmara,Bursa,Orhangazi,OFF-FA-6205,Ofis Malzemeleri,Sabitleyici,Stockwell Thumb Tacks. 12 Pack,10.06,2.34
TU-2016-NP8700134-41580,02/11/2016,05/11/2016,NP-8700134,Nora Preis,Tüketici,Marmara,İstanbul,Büyükçekmece,TEC-CO-3680,Teknoloji,Fotokopi Makinesi,Canon Copy Machine. High-Speed,208.27,28.69
TU-2016-NP8700134-41580,02/11/2016,05/11/2016,NP-8700134,Nora Preis,Tüketici,Marmara,İstanbul,Kartal,OFF-SU-4316,Ofis Malzemeleri,Sarf Malzemesi,Fiskars Scissors. High Speed,129.70,39.14
TU-2016-SV10815134-41583,05/11/2016,10/11/2016,SV-10815134,Stuart Van,Kurumsal,Karadeniz,Bolu,Gerede,TEC-PH-5336,Teknoloji,Telefon,Nokia Audio Dock. Full Size,268.85,29.03
TU-2016-SV10815134-41583,05/11/2016,10/11/2016,SV-10815134,Stuart Van,Kurumsal,Karadeniz,Bolu,Gerede,OFF-AR-3454,Ofis Malzemeleri,Sanat,BIC Highlighters. Water Color,106.13,-11.67
TU-2016-JL5850134-41583,05/11/2016,05/11/2016,JL-5850134,John Lucas,Tüketici,Ege,Denizli,Tavas,OFF-ST-6261,Ofis Malzemeleri,Depolama,Tenex Lockers. Blue,489.96,-41.52
TU-2016-JL5850134-41583,05/11/2016,05/11/2016,JL-5850134,John Lucas,Tüketici,Ege,Denizli,Tavas,OFF-AP-3573,Ofis Malzemeleri,Araç Gereç,Breville Microwave. White,119.94,-80.97
TU-2016-JL5850134-41583,05/11/2016,05/11/2016,JL-5850134,John Lucas,Tüketici,Ege,Denizli,Tavas,TEC-AC-4163,Teknoloji,Aksesuar,Enermax Memory Card. Bluetooth,91.51,-10.67
TU-2016-JL5850134-41583,05/11/2016,05/11/2016,JL-5850134,John Lucas,Tüketici,Ege,Denizli,Tavas,OFF-AR-3539,Ofis Malzemeleri,Sanat,Boston Markers. Fluorescent,44.21,9.75
TU-2016-JL5850134-41583,05/11/2016,05/11/2016,JL-5850134,John Lucas,Tüketici,Ege,Denizli,Tavas,OFF-ST-6274,Ofis Malzemeleri,Depolama,Tenex Shelving. Single Width,21.88,9.16
TU-2016-MO7950134-41584,06/11/2016,11/11/2016,MO-7950134,Michael Oakman,Tüketici,Akdeniz,Adana,Ceyhan,OFF-FA-2944,Ofis Malzemeleri,Sabitleyici,Accos Paper Clips. Assorted Sizes,11.23,2.17
TU-2016-CJ1875134-41586,08/11/2016,14/11/2016,CJ-1875134,Carl Jackson,Kurumsal,İç Anadolu,Konya,Selçuklu,FUR-BO-4863,Mobilya,Kitaplık,Ikea Library with Doors. Traditional,145.36,58.16
TU-2016-CJ1875134-41586,08/11/2016,14/11/2016,CJ-1875134,Carl Jackson,Kurumsal,İç Anadolu,Konya,Selçuklu,OFF-PA-4002,Ofis Malzemeleri,Kağıt,Eaton Note Cards. 8.5 x 11,10.60,1.15
TU-2016-CJ1875134-41586,08/11/2016,14/11/2016,CJ-1875134,Carl Jackson,Kurumsal,İç Anadolu,Konya,Selçuklu,OFF-LA-6045,Ofis Malzemeleri,Etiket,Smead Legal Exhibit Labels. Laser Printer Compatible,4.44,1.00
TU-2016-BP1185134-41586,08/11/2016,11/11/2016,BP-1185134,Ben Peterman,Kurumsal,D.Anadolu ,Malatya,Darende,TEC-MA-5511,Teknoloji,Makine,Okidata Printer. Red,106.26,16.75
TU-2016-BP1185134-41586,08/11/2016,11/11/2016,BP-1185134,Ben Peterman,Kurumsal,D.Anadolu ,Malatya,Darende,FUR-CH-4628,Mobilya,Sandalye,Hon Bag Chairs. Red,18.06,2.21
TU-2016-BP1185134-41586,08/11/2016,11/11/2016,BP-1185134,Ben Peterman,Kurumsal,D.Anadolu ,Malatya,Darende,OFF-AR-3539,Ofis Malzemeleri,Sanat,Boston Markers. Fluorescent,11.05,2.44
TU-2016-NL8310134-41589,11/11/2016,16/11/2016,NL-8310134,Nancy Lomonaco,Ev-Ofis,Marmara,İstanbul,Üsküdar,OFF-ST-4097,Ofis Malzemeleri,Depolama,Eldon Shelving. Wire Frame,19.00,3.71
TU-2016-BD1635134-41591,13/11/2016,20/11/2016,BD-1635134,Brian Derr,Tüketici,İç Anadolu,Ankara,Etimesgut,FUR-BO-3890,Mobilya,Kitaplık,Dania Classic Bookcase. Mobile,165.31,13.60
TU-2016-TC10980134-41591,13/11/2016,17/11/2016,TC-10980134,Tamara Chand,Kurumsal,Marmara,İstanbul,Büyükçekmece,FUR-FU-3047,Mobilya,Mobilya,Advantus Photo Frame. Black,211.92,32.78
TU-2016-KB6315134-41593,15/11/2016,21/11/2016,KB-6315134,Karl Braun,Tüketici,Marmara,İstanbul,Kartal,FUR-BO-3889,Mobilya,Kitaplık,Dania Classic Bookcase. Metal,164.09,-10.77
TU-2016-KB6315134-41593,15/11/2016,21/11/2016,KB-6315134,Karl Braun,Tüketici,Marmara,İstanbul,Kartal,OFF-ST-6264,Ofis Malzemeleri,Depolama,Tenex Lockers. Wire Frame,81.29,5.96
TU-2016-KB6315134-41593,15/11/2016,21/11/2016,KB-6315134,Karl Braun,Tüketici,Marmara,İstanbul,Kartal,TEC-PH-5265,Teknoloji,Telefon,Motorola Signal Booster. VoIP,57.29,8.79
TU-2016-KB6315134-41593,15/11/2016,21/11/2016,KB-6315134,Karl Braun,Tüketici,Marmara,İstanbul,Kartal,OFF-BI-3717,Ofis Malzemeleri,Cilt,Cardinal Binder Covers. Durable,32.40,12.68
TU-2016-CM2655134-41593,15/11/2016,18/11/2016,CM-2655134,Corinna Mitchell,Ev-Ofis,GD Anadolu,Şanlıurfa,Siverek,TEC-PH-5831,Teknoloji,Telefon,Samsung Office Telephone. VoIP,156.74,12.54
TU-2016-CM2655134-41593,15/11/2016,18/11/2016,CM-2655134,Corinna Mitchell,Ev-Ofis,GD Anadolu,Şanlıurfa,Siverek,OFF-BI-6369,Ofis Malzemeleri,Cilt,Wilson Jones 3-Hole Punch. Clear,21.96,-1.58
TU-2016-CM2655134-41593,15/11/2016,18/11/2016,CM-2655134,Corinna Mitchell,Ev-Ofis,GD Anadolu,Şanlıurfa,Siverek,OFF-AR-3484,Ofis Malzemeleri,Sanat,Binney & Smith Highlighters. Water Color,7.91,3.58
TU-2016-CM2655134-41593,15/11/2016,18/11/2016,CM-2655134,Corinna Mitchell,Ev-Ofis,GD Anadolu,Şanlıurfa,Siverek,OFF-ST-5694,Ofis Malzemeleri,Depolama,Rogers Folders. Blue,12.28,3.81
TU-2016-TB11520164-41594,16/11/2016,19/11/2016,TB-11520164,Tracy Blumstein,Tüketici,İç Anadolu,Ankara,Sincan,FUR-BO-5962,Mobilya,Kitaplık,Sauder Floating Shelf Set. Traditional,77.83,44.78
TU-2016-CR2730134-41597,19/11/2016,23/11/2016,CR-2730134,Craig Reiter,Tüketici,İç Anadolu,Ankara,Etimesgut,OFF-ST-4029,Ofis Malzemeleri,Depolama,Eldon Box. Industrial,8.59,2.34
TU-2016-AB165134-41605,27/11/2016,27/11/2016,AB-165134,Alan Barnes,Tüketici,Ege,İzmir,Torbalı,TEC-CO-3594,Teknoloji,Fotokopi Makinesi,Brother Fax and Copier. Laser,153.19,-13.09
TU-2016-RB9435134-41606,28/11/2016,01/12/2016,RB-9435134,Richard Bierner,Tüketici,Marmara,İstanbul,Beykoz,OFF-ST-4266,Ofis Malzemeleri,Depolama,Fellowes Lockers. Blue,331.73,22.07
TU-2016-RB9435134-41606,28/11/2016,01/12/2016,RB-9435134,Richard Bierner,Tüketici,Marmara,İstanbul,Kartal,TEC-MA-5570,Teknoloji,Makine,Panasonic Phone. Wireless,135.74,19.06
TU-2016-RB9435134-41606,28/11/2016,01/12/2016,RB-9435134,Richard Bierner,Tüketici,Marmara,İstanbul,Kartal,OFF-PA-4168,Ofis Malzemeleri,Kağıt,Enermax Message Books. Multicolor,19.13,2.35
TU-2016-JL5835134-41611,03/12/2016,08/12/2016,JL-5835134,John Lee,Tüketici,Marmara,İstanbul,Kartal,TEC-MA-4196,Teknoloji,Makine,Epson Card Printer. Wireless,67.98,8.18
TU-2016-BP1230134-41615,07/12/2016,11/12/2016,BP-1230134,Benjamin Patterson,Tüketici,D.Anadolu ,Erzurum,Aziziye,OFF-PA-4461,Ofis Malzemeleri,Kağıt,Green Bar Cards & Envelopes. 8.5 x 11,21.01,2.07
TU-2016-MK7905134-41619,11/12/2016,14/12/2016,MK-7905134,Michael Kennedy,Kurumsal,Akdeniz,Kahramanmaraş,Elbistan,OFF-AR-6110,Ofis Malzemeleri,Sanat,Stanley Highlighters. Blue,47.04,7.04
TU-2016-MK7905134-41619,11/12/2016,14/12/2016,MK-7905134,Michael Kennedy,Kurumsal,Akdeniz,Kahramanmaraş,Elbistan,OFF-AR-3499,Ofis Malzemeleri,Sanat,Binney & Smith Sketch Pad. Blue,37.06,1.52
TU-2016-MK7905134-41619,11/12/2016,14/12/2016,MK-7905134,Michael Kennedy,Kurumsal,Akdeniz,Kahramanmaraş,Elbistan,OFF-ST-6038,Ofis Malzemeleri,Depolama,Smead Folders. Blue,13.99,-2.85
TU-2016-MK7905134-41619,11/12/2016,14/12/2016,MK-7905134,Michael Kennedy,Kurumsal,Akdeniz,Kahramanmaraş,Elbistan,OFF-FA-6202,Ofis Malzemeleri,Sabitleyici,Stockwell Staples. Assorted Sizes,6.60,-2.82
TU-2016-JS5595134-41625,17/12/2016,21/12/2016,JS-5595134,Jill Stevenson,Kurumsal,İç Anadolu,Aksaray,Ortaköy,OFF-AR-3528,Ofis Malzemeleri,Sanat,Boston Canvas. Water Color,45.46,1.14
TU-2016-JS5595134-41625,17/12/2016,21/12/2016,JS-5595134,Jill Stevenson,Kurumsal,İç Anadolu,Aksaray,Ortaköy,FUR-FU-3034,Mobilya,Mobilya,Advantus Frame. Durable,43.26,3.01
TU-2016-KB6405134-41625,17/12/2016,21/12/2016,KB-6405134,Katrina Bavinger,Ev-Ofis,Marmara,Balıkesir,Bandırma,OFF-ST-4262,Ofis Malzemeleri,Depolama,Fellowes Folders. Industrial,43.01,9.79
TU-2016-KB6405134-41625,17/12/2016,21/12/2016,KB-6405134,Katrina Bavinger,Ev-Ofis,Marmara,Balıkesir,Bandırma,OFF-EN-4448,Ofis Malzemeleri,Zarf,GlobeWeis Manila Envelope. Security-Tint,23.83,-3.21
TU-2016-AP915134-41626,18/12/2016,22/12/2016,AP-915134,Arthur Prichep,Tüketici,İç Anadolu,Ankara,Mamak,OFF-ST-4269,Ofis Malzemeleri,Depolama,Fellowes Lockers. Wire Frame,82.56,3.96
TU-2016-TB11280134-41626,18/12/2016,24/12/2016,TB-11280134,Toby Braunhardt,Tüketici,İç Anadolu,Ankara,Çankaya,TEC-AC-5117,Teknoloji,Aksesuar,Logitech Keyboard. Programmable,59.16,7.98
TU-2016-EB4110134-41626,18/12/2016,24/12/2016,EB-4110134,Eugene Barchas,Tüketici,Marmara,İstanbul,Kartal,FUR-FU-5728,Mobilya,Mobilya,Rubbermaid Frame. Duo Pack,175.92,25.52
TU-2016-EB4110134-41626,18/12/2016,24/12/2016,EB-4110134,Eugene Barchas,Tüketici,Marmara,İstanbul,Kartal,OFF-AP-3860,Ofis Malzemeleri,Araç Gereç,Cuisinart Coffee Grinder. Black,30.43,10.67
TU-2016-EB4110134-41626,18/12/2016,24/12/2016,EB-4110134,Eugene Barchas,Tüketici,Marmara,İstanbul,Kartal,TEC-AC-5863,Teknoloji,Aksesuar,SanDisk Flash Drive. USB,15.90,3.00
TU-2016-AR510134-41627,19/12/2016,23/12/2016,AR-510134,Andrew Roberts,Tüketici,Marmara,İstanbul,Kartal,OFF-AR-3501,Ofis Malzemeleri,Sanat,Binney & Smith Sketch Pad. Fluorescent,76.13,14.71
TU-2016-KB6405134-41628,20/12/2016,21/12/2016,KB-6405134,Katrina Bavinger,Ev-Ofis,Ege,Kütahya,Simav,OFF-FA-3072,Ofis Malzemeleri,Sabitleyici,Advantus Thumb Tacks. 12 Pack,20.83,9.21
TU-2016-MS7710134-41629,21/12/2016,25/12/2016,MS-7710134,Maurice Satty,Tüketici,Marmara,İstanbul,Kartal,OFF-PA-4150,Ofis Malzemeleri,Kağıt,Enermax Computer Printout Paper. Recycled,45.41,-2.47
TU-2016-AT435134-41633,25/12/2016,29/12/2016,AT-435134,Alyssa Tate,Ev-Ofis,İç Anadolu,Ankara,Çankaya,OFF-EN-3104,Ofis Malzemeleri,Zarf,Ames Manila Envelope. Recycled,9.40,3.21
TU-2016-ED3885134-41633,25/12/2016,31/12/2016,ED-3885134,Emily Ducich,Ev-Ofis,Marmara,İstanbul,Üsküdar,TEC-CO-3610,Teknoloji,Fotokopi Makinesi,Brother Wireless Fax. High-Speed,150.80,14.29
TU-2016-ED3885134-41633,25/12/2016,31/12/2016,ED-3885134,Emily Ducich,Ev-Ofis,Marmara,İstanbul,Üsküdar,TEC-AC-3393,Teknoloji,Aksesuar,Belkin Mouse. Erganomic,30.82,2.14
TU-2016-ED3885134-41633,25/12/2016,31/12/2016,ED-3885134,Emily Ducich,Ev-Ofis,Marmara,İstanbul,Üsküdar,OFF-AR-5919,Ofis Malzemeleri,Sanat,Sanford Markers. Fluorescent,19.61,2.85
TU-2016-ED3885134-41633,25/12/2016,31/12/2016,ED-3885134,Emily Ducich,Ev-Ofis,Marmara,İstanbul,Üsküdar,OFF-FA-6198,Ofis Malzemeleri,Sabitleyici,Stockwell Rubber Bands. Assorted Sizes,5.44,1.02
TU-2016-HG4965134-41633,25/12/2016,27/12/2016,HG-4965134,Henry Goldwyn,Kurumsal,D.Anadolu ,Van,Erciş,OFF-AR-6107,Ofis Malzemeleri,Sanat,Stanley Canvas. Fluorescent,20.29,4.21
TU-2016-HG4965134-41633,25/12/2016,27/12/2016,HG-4965134,Henry Goldwyn,Kurumsal,D.Anadolu ,Van,Erciş,OFF-AR-3547,Ofis Malzemeleri,Sanat,Boston Pens. Easy-Erase,5.80,3.92
TU-2016-BO1350134-41635,27/12/2016,03/01/2017,BO-1350134,Bill Overfelt,Kurumsal,Marmara,Bursa,Orhangazi,OFF-PA-4467,Ofis Malzemeleri,Kağıt,Green Bar Computer Printout Paper. Multicolor,24.94,3.12
TU-2016-BO1350134-41635,27/12/2016,03/01/2017,BO-1350134,Bill Overfelt,Kurumsal,Marmara,Bursa,Orhangazi,TEC-PH-5350,Teknoloji,Telefon,Nokia Signal Booster. Cordless,55.74,13.82
TU-2017-JS5940134-41641,02/01/2017,07/01/2017,JS-5940134,Joni Sundaresam,Ev-Ofis,Marmara,Balıkesir,Bandırma,OFF-BI-2891,Ofis Malzemeleri,Cilt,Acco Binder Covers. Clear,5.11,1.22
TU-2017-AG390134-41647,08/01/2017,08/01/2017,AG-390134,Allen Goldenen,Tüketici,İç Anadolu,Kayseri,Melikgazi,OFF-ST-4105,Ofis Malzemeleri,Depolama,Eldon Trays. Blue,38.38,4.34
TU-2017-AS135134-41649,10/01/2017,15/01/2017,AS-135134,Adrian Shami,Ev-Ofis,İç Anadolu,Ankara,Etimesgut,OFF-BI-6377,Ofis Malzemeleri,Cilt,Wilson Jones Binder Covers. Recycled,9.24,2.34
TU-2017-AG300134-41653,14/01/2017,19/01/2017,AG-300134,Aleksandra Gannaway,Kurumsal,Marmara,İstanbul,Kartal,OFF-EN-3663,Ofis Malzemeleri,Zarf,Cameo Interoffice Envelope. Set of 50,113.83,6.33
TU-2017-AG300134-41653,14/01/2017,19/01/2017,AG-300134,Aleksandra Gannaway,Kurumsal,Marmara,İstanbul,Kartal,OFF-EN-3096,Ofis Malzemeleri,Zarf,Ames Interoffice Envelope. Recycled,35.14,3.22
TU-2017-AG300134-41653,14/01/2017,19/01/2017,AG-300134,Aleksandra Gannaway,Kurumsal,Marmara,İstanbul,Kartal,OFF-AR-3500,Ofis Malzemeleri,Sanat,Binney & Smith Sketch Pad. Easy-Erase,18.64,2.99
TU-2017-TC11145134-41656,17/01/2017,21/01/2017,TC-11145134,Theresa Coyne,Kurumsal,Akdeniz,Hatay,İskenderun,OFF-LA-3314,Ofis Malzemeleri,Etiket,Avery Round Labels. 5000 Label Set,6.02,3.74
TU-2017-BP1185134-41657,18/01/2017,19/01/2017,BP-1185134,Ben Peterman,Kurumsal,Marmara,İstanbul,Kartal,TEC-PH-5827,Teknoloji,Telefon,Samsung Headset. with Caller ID,58.56,8.52
TU-2017-BP1185134-41657,18/01/2017,19/01/2017,BP-1185134,Ben Peterman,Kurumsal,Marmara,İstanbul,Kartal,TEC-PH-3798,Teknoloji,Telefon,Cisco Office Telephone. VoIP,32.22,5.33
TU-2017-EM3960134-41657,18/01/2017,25/01/2017,EM-3960134,Eric Murdock,Tüketici,Ege,İzmir,Buca,TEC-PH-3146,Teknoloji,Telefon,Apple Signal Booster. with Caller ID,54.66,9.72
TU-2017-RM9675134-41658,19/01/2017,22/01/2017,RM-9675134,Robert Marley,Ev-Ofis,Marmara,İstanbul,Üsküdar,OFF-ST-4057,Ofis Malzemeleri,Depolama,Eldon File Cart. Single Width,307.01,-22.45
TU-2017-EH4125134-41664,25/01/2017,31/01/2017,EH-4125134,Eugene Hildebrand,Ev-Ofis,Marmara,İstanbul,Büyükçekmece,TEC-MA-5496,Teknoloji,Makine,Okidata Calculator. Wireless,20.92,-4.35
TU-2017-EH4125134-41664,25/01/2017,31/01/2017,EH-4125134,Eugene Hildebrand,Ev-Ofis,Marmara,İstanbul,Büyükçekmece,OFF-AR-6114,Ofis Malzemeleri,Sanat,Stanley Markers. Blue,8.88,1.34
TU-2017-TR11325134-41676,06/02/2017,10/02/2017,TR-11325134,Toby Ritter,Tüketici,Ege,İzmir,Torbalı,OFF-ST-4107,Ofis Malzemeleri,Depolama,Eldon Trays. Single Width,19.20,2.96
TU-2017-CV2295134-41678,08/02/2017,13/02/2017,CV-2295134,Christina VanderZanden,Tüketici,Ege,Denizli,Tavas,TEC-MA-6148,Teknoloji,Makine,StarTech Printer. Red,101.33,43.09
TU-2017-CV2295134-41678,08/02/2017,13/02/2017,CV-2295134,Christina VanderZanden,Tüketici,Ege,Denizli,Tavas,OFF-AR-3499,Ofis Malzemeleri,Sanat,Binney & Smith Sketch Pad. Blue,18.53,5.76
TU-2017-CV2295134-41678,08/02/2017,13/02/2017,CV-2295134,Christina VanderZanden,Tüketici,Ege,Denizli,Tavas,OFF-LA-4541,Ofis Malzemeleri,Etiket,Harbour Creations Removable Labels. 5000 Label Set,8.28,2.98
TU-2017-MN7935134-41682,12/02/2017,14/02/2017,MN-7935134,Michael Nguyen,Tüketici,GD Anadolu,Gaziantep,Nizip,FUR-CH-5457,Mobilya,Sandalye,Office Star Swivel Stool. Set of Two,140.95,15.77
TU-2017-MN7935134-41682,12/02/2017,14/02/2017,MN-7935134,Michael Nguyen,Tüketici,GD Anadolu,Gaziantep,Nizip,FUR-FU-5739,Mobilya,Mobilya,Rubbermaid Stacking Tray. Black,40.32,10.23
TU-2017-EB3840134-41689,19/02/2017,21/02/2017,EB-3840134,Ellis Ballard,Kurumsal,Marmara,İstanbul,Kartal,OFF-ST-5700,Ofis Malzemeleri,Depolama,Rogers Lockers. Blue,84.65,12.18
TU-2017-EB3840134-41689,19/02/2017,21/02/2017,EB-3840134,Ellis Ballard,Kurumsal,Marmara,İstanbul,Kartal,OFF-LA-5383,Ofis Malzemeleri,Etiket,Novimex File Folder Labels. Adjustable,9.84,1.84
TU-2017-EB3840134-41689,19/02/2017,21/02/2017,EB-3840134,Ellis Ballard,Kurumsal,Marmara,İstanbul,Kartal,OFF-AR-6124,Ofis Malzemeleri,Sanat,Stanley Pens. Water Color,10.58,2.42
TU-2017-PK9075134-41689,19/02/2017,23/02/2017,PK-9075134,Pete Kriz,Tüketici,İç Anadolu,Kayseri,Melikgazi,OFF-ST-6229,Ofis Malzemeleri,Depolama,Tenex Box. Industrial,13.58,-4.42
TU-2017-PK9075134-41689,19/02/2017,23/02/2017,PK-9075134,Pete Kriz,Tüketici,İç Anadolu,Kayseri,Melikgazi,FUR-FU-3932,Mobilya,Mobilya,Deflect-O Door Stop. Black,17.58,4.63
TU-2017-PK9075134-41689,19/02/2017,23/02/2017,PK-9075134,Pete Kriz,Tüketici,İç Anadolu,Kayseri,Melikgazi,OFF-AR-5918,Ofis Malzemeleri,Sanat,Sanford Markers. Easy-Erase,9.41,2.52
TU-2017-BF1080134-41690,20/02/2017,24/02/2017,BF-1080134,Bart Folk,Tüketici,Marmara,Bursa,Orhangazi,FUR-FU-3950,Mobilya,Mobilya,Deflect-O Photo Frame. Black,41.52,3.48
TU-2017-JC6105134-41690,20/02/2017,27/02/2017,JC-6105134,Julie Creighton,Kurumsal,Ege,İzmir,Torbalı,TEC-PH-5838,Teknoloji,Telefon,Samsung Signal Booster. with Caller ID,54.64,1.95
TU-2017-JC6105134-41690,20/02/2017,27/02/2017,JC-6105134,Julie Creighton,Kurumsal,Ege,İzmir,Torbalı,TEC-PH-3151,Teknoloji,Telefon,Apple Speaker Phone. Full Size,49.84,1.20
TU-2017-PM8940134-41692,22/02/2017,28/02/2017,PM-8940134,Paul MacIntyre,Tüketici,D.Anadolu ,Erzurum,Aziziye,FUR-FU-4101,Mobilya,Mobilya,Eldon Stacking Tray. Black,12.60,-1.12
TU-2017-PM8940134-41692,22/02/2017,28/02/2017,PM-8940134,Paul MacIntyre,Tüketici,D.Anadolu ,Erzurum,Aziziye,OFF-AR-5910,Ofis Malzemeleri,Sanat,Sanford Highlighters. Blue,25.20,3.96
TU-2017-SV10815134-41696,26/02/2017,03/03/2017,SV-10815134,Stuart Van,Kurumsal,D.Anadolu ,Van,Erciş,OFF-ST-4266,Ofis Malzemeleri,Depolama,Fellowes Lockers. Blue,331.73,-28.07
TU-2017-DM2955134-41697,27/02/2017,04/03/2017,DM-2955134,Dario Medina,Kurumsal,Akdeniz,Mersin,Tarsus,OFF-PA-4169,Ofis Malzemeleri,Kağıt,Enermax Message Books. Premium,9.00,-1.00
TU-2017-SC10095134-41698,28/02/2017,07/03/2017,SC-10095134,Sanjit Chand,Tüketici,Ege,İzmir,Torbalı,OFF-ST-6229,Ofis Malzemeleri,Depolama,Tenex Box. Industrial,6.79,2.34
TU-2017-MC7635134-41705,07/03/2017,14/03/2017,MC-7635134,Matthew Clasen,Kurumsal,Marmara,İstanbul,Kartal,TEC-AC-5862,Teknoloji,Aksesuar,SanDisk Flash Drive. Programmable,16.42,2.82
TU-2017-EM3825134-41707,09/03/2017,12/03/2017,EM-3825134,Elizabeth Moffitt,Kurumsal,Marmara,İstanbul,Kartal,OFF-AR-6116,Ofis Malzemeleri,Sanat,Stanley Markers. Fluorescent,18.77,-2.25
TU-2017-EM3825134-41707,09/03/2017,12/03/2017,EM-3825134,Elizabeth Moffitt,Kurumsal,Marmara,İstanbul,Kartal,OFF-BI-3718,Ofis Malzemeleri,Cilt,Cardinal Binder Covers. Economy,4.80,1.72
TU-2017-SF10200134-41711,13/03/2017,18/03/2017,SF-10200134,Sarah Foster,Tüketici,Marmara,Bursa,Orhangazi,FUR-BO-4863,Mobilya,Kitaplık,Ikea Library with Doors. Traditional,145.36,58.16
TU-2017-SF10200134-41711,13/03/2017,18/03/2017,SF-10200134,Sarah Foster,Tüketici,Marmara,Bursa,Orhangazi,OFF-ST-4260,Ofis Malzemeleri,Depolama,Fellowes File Cart. Wire Frame,54.55,5.21
TU-2017-ML7410134-41712,14/03/2017,14/03/2017,ML-7410134,Maris LaWare,Tüketici,İç Anadolu,Eskişehir,Tepebaşı,FUR-FU-3943,Mobilya,Mobilya,Deflect-O Frame. Erganomic,86.93,16.07
TU-2017-EM4200134-41712,14/03/2017,18/03/2017,EM-4200134,Evan Minnotte,Ev-Ofis,Ege,İzmir,Torbalı,OFF-AR-3469,Ofis Malzemeleri,Sanat,BIC Sketch Pad. Easy-Erase,78.29,9.63
TU-2017-LC6885134-41718,20/03/2017,25/03/2017,LC-6885134,Lena Creighton,Tüketici,Akdeniz,Adana,Ceyhan,OFF-AR-3460,Ofis Malzemeleri,Sanat,BIC Pencil Sharpener. Blue,23.21,1.05
TU-2017-BE1335134-41720,22/03/2017,24/03/2017,BE-1335134,Bill Eplett,Ev-Ofis,Marmara,İstanbul,Büyükçekmece,FUR-BO-3900,Mobilya,Kitaplık,Dania Floating Shelf Set. Traditional,135.48,72.74
TU-2017-HK4890134-41733,04/04/2017,07/04/2017,HK-4890134,Heather Kirkland,Kurumsal,Marmara,Çanakkale,Çan,OFF-PA-4466,Ofis Malzemeleri,Kağıt,Green Bar Computer Printout Paper. 8.5 x 11,13.56,2.27
TU-2017-DH3675134-41734,05/04/2017,06/04/2017,DH-3675134,Duane Huffman,Ev-Ofis,Marmara,İstanbul,Maltepe,OFF-AP-3865,Ofis Malzemeleri,Araç Gereç,Cuisinart Microwave. Red,111.38,51.90
TU-2017-DH3675134-41734,05/04/2017,06/04/2017,DH-3675134,Duane Huffman,Ev-Ofis,Marmara,İstanbul,Kartal,TEC-MA-4203,Teknoloji,Makine,Epson Phone. White,31.75,7.48
TU-2017-JH5430134-41738,09/04/2017,09/04/2017,JH-5430134,Jennifer Halladay,Tüketici,Karadeniz,Düzce,Akçakoca,TEC-PH-3145,Teknoloji,Telefon,Apple Signal Booster. VoIP,54.70,-8.39
TU-2017-JH5430134-41738,09/04/2017,09/04/2017,JH-5430134,Jennifer Halladay,Tüketici,Karadeniz,Düzce,Akçakoca,OFF-PA-6608,Ofis Malzemeleri,Kağıt,Xerox Computer Printout Paper. Recycled,10.50,1.11
